"",".id","model","alg","pilot","metric","version","variable","value","version2"
"21","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00029027115559,"NUTS_mle"
"22","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00011118466392,"NUTS_mle"
"23","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00027687708857,"NUTS_mle"
"24","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00065127643563,"NUTS_mle"
"25","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0047307795091,"NUTS_mle"
"26","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00076273341528,"NUTS_mle"
"27","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999896088133735,"NUTS_mle"
"28","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00173451624909,"NUTS_mle"
"29","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999904272767343,"NUTS_mle"
"30","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0020249348785,"NUTS_mle"
"31","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00183963015426,"NUTS_mle"
"32","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00233786816106,"NUTS_mle"
"33","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00116327107301,"NUTS_mle"
"34","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00011993275595,"NUTS_mle"
"35","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00196070627408,"NUTS_mle"
"36","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00057575780429,"NUTS_mle"
"37","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00079483781821,"NUTS_mle"
"38","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00302747557621,"NUTS_mle"
"39","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00043953863257,"NUTS_mle"
"40","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99997645213836,"NUTS_mle"
"41","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00060088459434,"NUTS_mle"
"42","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00373428368282,"NUTS_mle"
"43","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00028638225045,"NUTS_mle"
"44","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0007730496776,"NUTS_mle"
"45","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00381071685658,"NUTS_mle"
"46","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00135819488842,"NUTS_mle"
"47","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0010660566811,"NUTS_mle"
"48","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00472626812971,"NUTS_mle"
"49","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00060733340555,"NUTS_mle"
"50","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00002181084732,"NUTS_mle"
"51","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0039719686137,"NUTS_mle"
"52","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00497129810992,"NUTS_mle"
"53","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0021075945723,"NUTS_mle"
"54","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00429057104643,"NUTS_mle"
"55","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00201487418306,"NUTS_mle"
"56","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00349723547348,"NUTS_mle"
"57","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00559540180056,"NUTS_mle"
"58","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00188937442518,"NUTS_mle"
"59","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00468832255133,"NUTS_mle"
"60","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00115218997386,"NUTS_mle"
"61","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00406632808532,"NUTS_mle"
"62","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00048419360301,"NUTS_mle"
"63","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00350744250813,"NUTS_mle"
"64","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00427876729128,"NUTS_mle"
"65","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00112658263776,"NUTS_mle"
"66","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00441930201536,"NUTS_mle"
"67","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00054913257742,"NUTS_mle"
"68","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00293410567325,"NUTS_mle"
"69","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00249869235711,"NUTS_mle"
"70","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00038204860736,"NUTS_mle"
"71","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00125903329437,"NUTS_mle"
"72","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0186651820561,"NUTS_mle"
"73","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00011876985424,"NUTS_mle"
"74","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999930468931482,"NUTS_mle"
"75","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00016813274575,"NUTS_mle"
"76","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999834070689248,"NUTS_mle"
"77","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999926037066187,"NUTS_mle"
"78","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00046218145315,"NUTS_mle"
"79","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00059105160339,"NUTS_mle"
"80","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00013131312904,"NUTS_mle"
"81","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999811781597403,"NUTS_mle"
"82","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999718435204522,"NUTS_mle"
"83","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999866539358252,"NUTS_mle"
"84","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99989974206315,"NUTS_mle"
"85","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999893934153936,"NUTS_mle"
"86","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99982501108812,"NUTS_mle"
"87","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999875037560182,"NUTS_mle"
"88","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999722526369523,"NUTS_mle"
"89","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00004081531792,"NUTS_mle"
"90","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999670588858455,"NUTS_mle"
"91","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999800372016696,"NUTS_mle"
"92","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999711440197417,"NUTS_mle"
"93","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00012831953368,"NUTS_mle"
"94","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999788488259617,"NUTS_mle"
"95","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999779015362288,"NUTS_mle"
"96","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999785773993059,"NUTS_mle"
"97","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99990729947391,"NUTS_mle"
"98","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999814127130076,"NUTS_mle"
"99","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999901544105348,"NUTS_mle"
"100","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99989432824858,"NUTS_mle"
"101","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00014307794892,"NUTS_mle"
"102","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999957834605597,"NUTS_mle"
"103","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999819696177959,"NUTS_mle"
"104","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999755393271014,"NUTS_mle"
"105","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999710058875714,"NUTS_mle"
"106","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999723480209276,"NUTS_mle"
"107","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99993158520385,"NUTS_mle"
"108","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00050062542069,"NUTS_mle"
"109","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999766789830851,"NUTS_mle"
"110","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0000555934736,"NUTS_mle"
"111","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999949756265359,"NUTS_mle"
"112","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00284089166294,"NUTS_mle"
"113","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.9999173132643,"NUTS_mle"
"114","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999800641224032,"NUTS_mle"
"115","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00000641746585,"NUTS_mle"
"116","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999998340749113,"NUTS_mle"
"117","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999892186757411,"NUTS_mle"
"118","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999771674462565,"NUTS_mle"
"119","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00040702645965,"NUTS_mle"
"120","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999737162452567,"NUTS_mle"
"121","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999942671169299,"NUTS_mle"
"122","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00001128012161,"NUTS_mle"
"123","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00017673118023,"NUTS_mle"
"124","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.000029788415,"NUTS_mle"
"125","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999786119186537,"NUTS_mle"
"126","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00011212390466,"NUTS_mle"
"127","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999704235540286,"NUTS_mle"
"128","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999997318430927,"NUTS_mle"
"129","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999752697846748,"NUTS_mle"
"130","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999984801246138,"NUTS_mle"
"131","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00002003628173,"NUTS_mle"
"132","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999805791776986,"NUTS_mle"
"133","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00019730699122,"NUTS_mle"
"134","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00021205906666,"NUTS_mle"
"135","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999780547488192,"NUTS_mle"
"136","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99988000019119,"NUTS_mle"
"137","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999928185199865,"NUTS_mle"
"138","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00050713279092,"NUTS_mle"
"139","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00565491372265,"NUTS_mle"
"140","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00012344973489,"NUTS_mle"
"141","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999977304941328,"NUTS_mle"
"142","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999709036560642,"NUTS_mle"
"143","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99988437611266,"NUTS_mle"
"144","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999883194989447,"NUTS_mle"
"145","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00000344697978,"NUTS_mle"
"146","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999810775563547,"NUTS_mle"
"147","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00008848666544,"NUTS_mle"
"148","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00076148248616,"NUTS_mle"
"149","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999809828539767,"NUTS_mle"
"150","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00000824079874,"NUTS_mle"
"151","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999871044629085,"NUTS_mle"
"152","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999756701934743,"NUTS_mle"
"153","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00012140926235,"NUTS_mle"
"154","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99984327797736,"NUTS_mle"
"155","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999916170436724,"NUTS_mle"
"156","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00003058169299,"NUTS_mle"
"157","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00018932282163,"NUTS_mle"
"158","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999947763655101,"NUTS_mle"
"159","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00022052808531,"NUTS_mle"
"160","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999862690346571,"NUTS_mle"
"161","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999822075205203,"NUTS_mle"
"162","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00005966270805,"NUTS_mle"
"163","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999831667452845,"NUTS_mle"
"164","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00048072348162,"NUTS_mle"
"165","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00075492579147,"NUTS_mle"
"166","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999704820312416,"NUTS_mle"
"167","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999865496822111,"NUTS_mle"
"168","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999843462174927,"NUTS_mle"
"169","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00014178727371,"NUTS_mle"
"170","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00027943703854,"NUTS_mle"
"171","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00014210820707,"NUTS_mle"
"172","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999975883475664,"NUTS_mle"
"173","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999827325709587,"NUTS_mle"
"174","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00058211436073,"NUTS_mle"
"175","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.99998585362629,"NUTS_mle"
"176","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999921679815966,"NUTS_mle"
"177","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999674298592728,"NUTS_mle"
"178","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999776768202934,"NUTS_mle"
"179","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00022932636475,"NUTS_mle"
"180","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00051386662353,"NUTS_mle"
"181","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999826688771309,"NUTS_mle"
"182","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999726375498763,"NUTS_mle"
"183","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00054090197708,"NUTS_mle"
"184","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00030253931008,"NUTS_mle"
"185","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999913412742328,"NUTS_mle"
"186","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00008738836319,"NUTS_mle"
"187","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999866836094988,"NUTS_mle"
"188","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00007419893141,"NUTS_mle"
"189","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00061393464637,"NUTS_mle"
"190","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999970604252759,"NUTS_mle"
"191","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0004441405751,"NUTS_mle"
"192","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999731851998162,"NUTS_mle"
"193","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00004820574863,"NUTS_mle"
"194","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999726205116244,"NUTS_mle"
"195","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00012449271662,"NUTS_mle"
"196","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999863048820763,"NUTS_mle"
"197","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00000829755085,"NUTS_mle"
"198","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999861830230514,"NUTS_mle"
"199","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999923806491857,"NUTS_mle"
"200","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00002783482616,"NUTS_mle"
"201","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00032113633684,"NUTS_mle"
"202","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999880758531893,"NUTS_mle"
"203","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999794771750208,"NUTS_mle"
"204","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999781588500914,"NUTS_mle"
"205","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999862017125483,"NUTS_mle"
"206","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00060237862719,"NUTS_mle"
"207","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00026069894998,"NUTS_mle"
"208","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999803584793477,"NUTS_mle"
"209","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999869930927085,"NUTS_mle"
"210","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0003078246692,"NUTS_mle"
"211","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999999373468422,"NUTS_mle"
"212","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999882583027254,"NUTS_mle"
"213","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00001838225147,"NUTS_mle"
"214","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00001179652474,"NUTS_mle"
"215","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00060327971295,"NUTS_mle"
"216","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",0.999969789207068,"NUTS_mle"
"217","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.0003561551883,"NUTS_mle"
"218","fit.nuts.mle","hake","NUTS",FALSE,"mle","original","Rhat",1.00068362168064,"NUTS_mle"
"219","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00046944835305,"NUTS_dense"
"220","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00045440234714,"NUTS_dense"
"221","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999777793131971,"NUTS_dense"
"222","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00030038522937,"NUTS_dense"
"223","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999834040290133,"NUTS_dense"
"224","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999773505691268,"NUTS_dense"
"225","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00024091684775,"NUTS_dense"
"226","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.0001682377888,"NUTS_dense"
"227","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999939884537672,"NUTS_dense"
"228","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999844229382783,"NUTS_dense"
"229","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00011643540006,"NUTS_dense"
"230","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999821555487422,"NUTS_dense"
"231","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00008517424239,"NUTS_dense"
"232","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00009238049404,"NUTS_dense"
"233","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00038226060706,"NUTS_dense"
"234","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999778597924343,"NUTS_dense"
"235","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00013096927606,"NUTS_dense"
"236","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00024159340189,"NUTS_dense"
"237","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00009368817356,"NUTS_dense"
"238","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.999992752195783,"NUTS_dense"
"239","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",0.99997891856165,"NUTS_dense"
"240","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00023752758654,"NUTS_dense"
"241","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00080211062623,"NUTS_dense"
"242","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00034834896785,"NUTS_dense"
"243","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00065481542829,"NUTS_dense"
"244","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.0006689270008,"NUTS_dense"
"245","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00039126353128,"NUTS_dense"
"246","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00061945754178,"NUTS_dense"
"247","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00052973500151,"NUTS_dense"
"248","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00096460533124,"NUTS_dense"
"249","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00016806289798,"NUTS_dense"
"250","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00015991527199,"NUTS_dense"
"251","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00022127048661,"NUTS_dense"
"252","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00059095995896,"NUTS_dense"
"253","fit.nuts.dense","hake","NUTS",FALSE,"dense","original","Rhat",1.00039959851849,"NUTS_dense"
